code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,pool_candidate_labels_hidden
КБ-2014-Р5-0097,Тарелка,"Тарелка фаянсовая с белой поливой снаружи и внутри с голубым и золотым линейным орнаментом и клеймом на донце, фр-ая",__HIDDEN__,"Двен=18; Ддон=9; выс=2,5 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0097_orig.jpg,startswith,1,КБ-2014-Р5-0097,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0105,Миска,Миска красноглиняная с коричневой поливой внутри и частично снаружи фр-ая,__HIDDEN__,"Двен=24; Ддон=14; выс=10,5 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0105_orig.jpg,startswith,1,КБ-2014-Р5-0105,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0107,Миска,Миска красноглиняная с зеленоватой поливой внутри фр-ая,__HIDDEN__,Двен=25; Ддон=10; выс=11 см,Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0107_orig.jpg,startswith,1,КБ-2014-Р5-0107,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0108,Миска,Миска красноглиняная со светло-коричневой оббитой поливой внутри и частично снаружи фр-ая,__HIDDEN__,"Двен=20,5; Ддон=13; выс=9 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0108_orig.jpg,startswith,1,КБ-2014-Р5-0108,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0111,Миска,Миска красноглиняная со светло-желтой поливой внутри и частичной коричневой снаружи фр-ая,__HIDDEN__,"Двен=20; Ддон=11,5; выс=8 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0111_orig.jpg,startswith,1,КБ-2014-Р5-0111,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0118,Тарелка,"Тарелка красноглиняная с коричневой поливой снаружи и светло-желтой внутри с рельефной надписью по краю, фр-ая",__HIDDEN__,"Двен=25,5; Ддон=13; выс=4,5 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0118_orig.jpg,startswith,1,КБ-2014-Р5-0118,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0120,Крышка,Сосуда красноглиняного с коричневой поливой снаружи и белой внутри крышка фр-ая,__HIDDEN__,Д=15; выс=5 см,Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0120_orig.jpg,startswith,1,КБ-2014-Р5-0120,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0134,Крышка,Банка парфюмерная белого глухого стекла с крышкой,__HIDDEN__,"Двен=6; Ддон=7,5; выс=3,5 см",Целый,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0134_orig.jpg,startswith,1,КБ-2014-Р5-0134,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0229,Блюдце,Блюдце миниатюрное фарфоровое с белой поливой снаружи и внутри с золотым линейным орнаментом фр-ое,__HIDDEN__,"Двен=7; Ддон=3,5; выс=1,5 см",Фрагмент,Слой 3/ гориз.1,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0229_orig.jpg,startswith,1,КБ-2014-Р5-0229,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0297,Тарелка,Тарелки фаянсовой с белой поливой снаружи и внутри донца клейменого фр-т,__HIDDEN__,Д=16 см,Фрагмент,Слой 5/ гориз.2,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0297_orig.jpg,startswith,1,КБ-2014-Р5-0297,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0415,Миска,Миска красноглиняная с коричневой поливой внутри фр-ая,__HIDDEN__,Двен=22; Ддон=12; выс=6 см,Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0415_orig.jpg,startswith,1,КБ-2014-Р5-0415,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0421,Тарелка,Тарелка с рельефным краем фаянсовая с белой поливой снаружи и внутри с фиолетовым растительным и  цветочным орнаментом фр-ая,__HIDDEN__,"Двен=26,5; Ддон=14,5; выс=2,5 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0421_orig.jpg,startswith,1,КБ-2014-Р5-0421,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0430,Плитка,Плитка керамическая с полихромным орнаментом в виде рельефной мозаики,__HIDDEN__,"4,5+ х 5+ х 2 см",Целый,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0430_orig.jpg,startswith,1,КБ-2014-Р5-0430,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0477,Плитка,"Плитка керамическая 8-гранная с клеймом, фр-ая",__HIDDEN__,"17 х 10 х 1,5 см",Фрагмент,,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0477_orig.jpg,startswith,1,КБ-2014-Р5-0477,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0486,Блюдце,"Блюдо фарфоровое с белой поливой снаружи и внутри с красным орнаментом и надписью ""АКВАРIУМЪ."", с клеймом на донце фр-ое",__HIDDEN__,"12+ х 9 х 2,5 см",Фрагмент,Слой 3/ гориз.1,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0486_orig.jpg,startswith,1,КБ-2014-Р5-0486,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р5-0491,Блюдце,Блюдце фаянсовое  с белой поливой снаружи и внутри с золотым линейным орнаментом и клеймом на донце,__HIDDEN__,"Двен=10,5; Ддон=5; выс=1,8 см",Целый,Слой 3/ гориз.1,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р5-0491_orig.jpg,startswith,1,КБ-2014-Р5-0491,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-036,Миска,Миски красноглиняной с коричневой поливой внутри венчика фр-т,__HIDDEN__,D=25 см,Фрагмент,Слой 1/ техноген,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-036_orig.jpg,startswith,1,КБ-2014-Р6-036,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-048,Крышка,Крышка фарфоровая с белой поливой снаружи и внутри,__HIDDEN__,D=5.5 см,Целый,Слой 2/ Слой засыпки с известковым раствором и кирпичной крошкой (слой разрушения дома),ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-048_orig.jpg,startswith,1,КБ-2014-Р6-048,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-088,Крышка,Крышка от сосуда фарфоровая с зеленой поливой с темно-зеленым подглазурным растительным орнаментом снаружи и белой поливой внутри,__HIDDEN__,D=6 см,Целый,Слой 5/ Щепа и переотложенная щепа,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-088_orig.jpg,startswith,1,КБ-2014-Р6-088,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-095,Тарелка,Тарелки фаянсовой с белой поливой снаружи и белой поливой с синим подглазурным цветочным орнаментом в стиле деколь профиль с клеймом на донце,__HIDDEN__,Dвен не опред; Dдон=10; Выс=4.5 см,Фрагмент,Слой 5/ Щепа и переотложенная щепа,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-095_orig.jpg,startswith,1,КБ-2014-Р6-095,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-097,Крышка,Крышка от сосуда фарфоровая с белой поливой с золотистой окантовкой снаружи и белой поливой внутри,__HIDDEN__,D=7.5 см,Целый,Слой 5/ Щепа и переотложенная щепа,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-097_orig.jpg,startswith,1,КБ-2014-Р6-097,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-122,Миска,Миски красноглиняной с темно-коричневой поливой снаружи и светло-коричневой поливой внутри профиль,__HIDDEN__,D не опред.; Выс=3.5 см,Фрагмент,Слой 5/ Щепа и переотложенная щепа (зап.щепы и серый мешаный песок),ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-122_orig.jpg,startswith,1,КБ-2014-Р6-122,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-137,Крышка,Крышка фарфоровая с белой поливой с фиолетовым надглазурным орнаментом снаружи и белой поливой внутри,__HIDDEN__,D=5; Выс=3 см,Целый,Слой 1/ техноген,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-137_orig.jpg,startswith,1,КБ-2014-Р6-137,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-183,Миска,Миска красноглиняная с коричневой поливой снаружи и внутри фрагментированная,__HIDDEN__,Dвен=20; Dдон=-10; Выс=9 см,Фрагмент,Слой 5/ Щепа и переотложенная щепа,ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-183_orig.jpg,startswith,1,КБ-2014-Р6-183,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-193,Крышка,Крышки фаянсовой с полихромной поливой снаружи и белой поливой внутри профиль,__HIDDEN__,,Фрагмент,Слой 2/ Слой засыпки с известковым раствором и кирпичной крошкой (слой разрушения дома),ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-193_orig.jpg,startswith,1,КБ-2014-Р6-193,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-199,Блюдце,Блюдце фарфоровое с белой поливой снаружи и белой поливой с полихромным геометрическим орнаментом внутри и клеймом на донце фрагментированное,__HIDDEN__,Dвен=14.5; Dдон=8; Выс=3 см,Фрагмент,Слой 2/ Слой засыпки с известковым раствором и кирпичной крошкой (слой разрушения дома),ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-199_orig.jpg,startswith,1,КБ-2014-Р6-199,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
КБ-2014-Р6-202,Миска,Миска красноглиняная с коричневой поливой снаружи и внутри фрагментированная,__HIDDEN__,Dвен=18; Dдон=7.5; Выс=6  см,Фрагмент,Слой 2/ Слой засыпки с известковым раствором и кирпичной крошкой (слой разрушения дома),ИИМК РАН,2014.0,data/raw/images/КБ-2014-Р6-202_orig.jpg,startswith,1,КБ-2014-Р6-202,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш1-004,Миска,Миски красноглиняной венчика фр-т,__HIDDEN__,Д30 см,Фрагмент,Строительный мусор (битый кирпич),ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш1-004_orig.jpg,startswith,1,ЛАО-2012-М102-Ш1-004,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш1-021,Тарелка,Тарелки фаянсовой края фр-т,__HIDDEN__,Д26 см,Фрагмент,Строительный мусор (битый кирпич),ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш1-021_orig.jpg,startswith,1,ЛАО-2012-М102-Ш1-021,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш3-118,Изразец,Изразца красноглиняного с сюжетным орнаментом и кобальтовой росписью по белому фону фр-т,__HIDDEN__,,Фрагмент,Строительный мусор (битый кирпич),ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш3-118_orig.jpg,startswith,1,ЛАО-2012-М102-Ш3-118,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш3-131,Тарелка,Тарелки белоглиняной с белым ангобом внутри края фр-т,__HIDDEN__,Д22 см,Фрагмент,Черный гумусированный супесчанный культурный слой со слоем щепы,ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш3-131_orig.jpg,startswith,1,ЛАО-2012-М102-Ш3-131,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш3-132,Миска,Сосуда красноглиняного с зелено-коричневой поливой внутри и снаружи венчика фр-т,__HIDDEN__,Д22 см,Фрагмент,Черный гумусированный супесчанный культурный слой со слоем щепы,ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш3-132_orig.jpg,startswith,1,ЛАО-2012-М102-Ш3-132,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш4-175,Тарелка,Тарелки фаянсовой с рельефным краем профиль,__HIDDEN__,"Д венчика 24, Д донца 14 см",Фрагмент,Светло-серая мешаная супесь,ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш4-175_orig.jpg,startswith,1,ЛАО-2012-М102-Ш4-175,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш5-189,Тарелка,Тарелка фаянсовая с полихромной росписью внутри с клеймом  фрагментированная,__HIDDEN__,"Д венчика 23, Д донца 12 см",Фрагмент,Темно-серый гумусированный слой с включениями битого кирпича и кирпичной крошки (засыпка траншеи),ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш5-189_orig.jpg,startswith,1,ЛАО-2012-М102-Ш5-189,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
ЛАО-2012-М102-Ш5-203,Блюдце,Блюдца фаянсового профиль,__HIDDEN__,"Д венчика 15, Д донца 10 см",Фрагмент,Темно-серый гумусированный слой с включениями битого кирпича и кирпичной крошки (засыпка траншеи),ИИМК РАН,2012.0,data/raw/images/ЛАО-2012-М102-Ш5-203_orig.jpg,startswith,1,ЛАО-2012-М102-Ш5-203,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Маяк-11-Ш1-07,Крышка,Крышка фарфоровая,__HIDDEN__,7 см,Целый,,,2011.0,data/raw/images/Маяк-11-Ш1-07_orig.jpg,startswith,1,Маяк-11-Ш1-07,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Маяк-11-Ш3-72,Тарелка,Сосуда фаянсового с подглазурным (?) печатным кобальтовым растительным орнаментом снаружи венчика фр-т,__HIDDEN__,18 см,Фрагмент,,,2011.0,data/raw/images/Маяк-11-Ш3-72_orig.jpg,startswith,1,Маяк-11-Ш3-72,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,1,1
Нц-102-1519,Плитка,Плитка со шлифовкой,__HIDDEN__,"1,9+x1,1x0,2 см",Целый,Светлый песок/ гориз.2,,,data/raw/images/Нц-102-1519_orig.jpg,startswith,1,Нц-102-1519,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-23-1058,Тарелка,Тарелки красноглиняной с зеленой росписью по коричневой поливе внутри стенки фр-т,__HIDDEN__,,Фрагмент,Темно-серая гумусир. супесь,,,data/raw/images/Нц-23-1058_orig.jpg,startswith,1,Нц-23-1058,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
Нц-23-1215,Тарелка,Тарелки белоглиняной с белой поливой снаружи и голубым орнаментом по белой поливе внутри придонной части фр-т,__HIDDEN__,,Фрагмент,Переотложенная серо-желтая супесь,,,data/raw/images/Нц-23-1215_orig.jpg,startswith,1,Нц-23-1215,__HIDDEN__,__HIDDEN__,1,__HIDDEN__,1,__HIDDEN__,1,1,0,1
